ID,Type,Price,Quantity,Timestamp
8717,V,31.42,640,2026-06-24 03:56:18
8718,V,37.16,750,2026-06-24 03:56:21
8719,C,57.65,60,2026-06-24 03:56:23
8720,C,90.61,890,2026-06-24 03:56:26
8721,C,89.94,630,2026-06-24 03:56:28
8722,V,23.48,710,2026-06-24 03:56:32
8723,C,36.44,700,2026-06-24 03:56:35
8724,V,90.69,840,2026-06-24 03:56:37
8725,C,74.32,960,2026-06-24 03:56:38
8726,V,48.63,40,2026-06-24 03:56:42
8727,C,72.52,380,2026-06-24 03:56:43
8728,V,30.72,380,2026-06-24 03:56:47
8729,V,61.17,780,2026-06-24 03:56:50
8730,V,26.09,740,2026-06-24 03:56:52
8731,V,51.05,640,2026-06-24 03:56:53
8732,C,66.73,660,2026-06-24 03:56:54
8733,C,52.53,760,2026-06-24 03:56:56
8734,V,61.62,740,2026-06-24 03:56:58
8735,C,90.7,140,2026-06-24 03:57:02
8736,C,79.16,310,2026-06-24 03:57:07
8737,V,74.76,270,2026-06-24 03:57:11
8738,V,18.45,910,2026-06-24 03:57:14
8739,C,76.74,70,2026-06-24 03:57:16
8740,C,82.96,730,2026-06-24 03:57:19
8741,V,46.9,820,2026-06-24 03:57:24
8742,V,53.76,70,2026-06-24 03:57:27
8743,V,35.62,680,2026-06-24 03:57:32
8744,V,98.86,360,2026-06-24 03:57:37
8745,C,92.88,120,2026-06-24 03:57:40
8746,C,99.46,270,2026-06-24 03:57:42
8747,C,76.63,250,2026-06-24 03:57:44
8748,V,47.04,720,2026-06-24 03:57:49
8749,C,25.84,670,2026-06-24 03:57:51
8750,V,40.13,890,2026-06-24 03:57:54
8751,C,31.09,760,2026-06-24 03:57:58
8752,V,63.84,720,2026-06-24 03:58:01
8753,V,57.22,320,2026-06-24 03:58:03
8754,V,98.48,960,2026-06-24 03:58:06
8755,V,37.36,290,2026-06-24 03:58:10
8756,V,11.51,770,2026-06-24 03:58:12
8757,V,16.36,380,2026-06-24 03:58:17
8758,V,92.34,70,2026-06-24 03:58:22
8759,V,66.96,200,2026-06-24 03:58:27
8760,C,98.96,40,2026-06-24 03:58:32
8761,V,63.3,660,2026-06-24 03:58:34
8762,V,90.26,90,2026-06-24 03:58:37
8763,C,93.16,100,2026-06-24 03:58:41
8764,C,34.58,700,2026-06-24 03:58:45
8765,C,43.04,300,2026-06-24 03:58:48
8766,V,52.15,90,2026-06-24 03:58:52
8767,V,24.95,670,2026-06-24 03:58:53
8768,C,34.46,800,2026-06-24 03:58:54
8769,V,20.84,980,2026-06-24 03:58:57
8770,V,94.71,140,2026-06-24 03:58:59
8771,V,18.38,560,2026-06-24 03:59:02
8772,V,22.86,140,2026-06-24 03:59:07
8773,V,73.19,990,2026-06-24 03:59:09
8774,C,13.74,320,2026-06-24 03:59:10
8775,V,54.13,420,2026-06-24 03:59:12
8776,V,21.32,30,2026-06-24 03:59:14
8777,V,77.56,120,2026-06-24 03:59:15
8778,C,97.49,650,2026-06-24 03:59:20
8779,C,59.91,290,2026-06-24 03:59:21
8780,V,78.56,50,2026-06-24 03:59:24
8781,V,39.99,80,2026-06-24 03:59:28
8782,C,61.29,750,2026-06-24 03:59:31
8783,C,77.51,870,2026-06-24 03:59:33
8784,V,20.39,20,2026-06-24 03:59:38
8785,V,60.31,910,2026-06-24 03:59:43
8786,V,43.1,490,2026-06-24 03:59:44
8787,V,12.72,650,2026-06-24 03:59:48
8788,C,13.5,880,2026-06-24 03:59:50
8789,C,78.44,770,2026-06-24 03:59:51
8790,V,94.99,460,2026-06-24 03:59:54
8791,C,19.5,80,2026-06-24 03:59:57
8792,V,19.84,250,2026-06-24 04:00:00
8793,V,22.26,690,2026-06-24 04:00:02
8794,C,94.97,270,2026-06-24 04:00:03
8795,C,90.51,480,2026-06-24 04:00:04
8796,C,52.45,670,2026-06-24 04:00:08
8797,C,37.39,800,2026-06-24 04:00:12
8798,V,17.66,140,2026-06-24 04:00:13
8799,C,53.64,220,2026-06-24 04:00:15
8800,V,28.02,820,2026-06-24 04:00:20
8801,C,69.69,930,2026-06-24 04:00:25
8802,V,89.85,410,2026-06-24 04:00:30
8803,C,50.62,670,2026-06-24 04:00:34
8804,C,25.27,220,2026-06-24 04:00:36
8805,V,51.71,570,2026-06-24 04:00:40
8806,V,71.89,190,2026-06-24 04:00:43
8807,C,22.84,540,2026-06-24 04:00:45
8808,C,31.03,810,2026-06-24 04:00:47
8809,C,43.26,380,2026-06-24 04:00:48
8810,C,88.1,680,2026-06-24 04:00:52
8811,V,59.26,590,2026-06-24 04:00:53
8812,C,48.55,630,2026-06-24 04:00:58
8813,C,57.8,190,2026-06-24 04:01:01
8814,V,60.83,560,2026-06-24 04:01:02
8815,C,17.55,50,2026-06-24 04:01:03
8816,V,27.25,480,2026-06-24 04:01:04
8817,V,67.63,70,2026-06-24 04:01:08
8818,C,87.24,640,2026-06-24 04:01:12
8819,V,37.16,250,2026-06-24 04:01:16
8820,C,97.92,690,2026-06-24 04:01:17
8821,V,98.71,180,2026-06-24 04:01:19
8822,C,61.47,680,2026-06-24 04:01:22
8823,C,15.15,270,2026-06-24 04:01:27
8824,V,50.26,830,2026-06-24 04:01:32
8825,C,55.66,310,2026-06-24 04:01:36
8826,V,19.06,380,2026-06-24 04:01:41
8827,V,56.76,110,2026-06-24 04:01:45
8828,C,29.4,430,2026-06-24 04:01:49
8829,V,72.66,200,2026-06-24 04:01:52
8830,V,62.72,320,2026-06-24 04:01:53
8831,C,64.17,990,2026-06-24 04:01:57
8832,C,73.46,280,2026-06-24 04:02:02
8833,V,37.26,210,2026-06-24 04:02:07
8834,C,27.74,70,2026-06-24 04:02:12
8835,V,78.05,20,2026-06-24 04:02:14
8836,V,94.66,660,2026-06-24 04:02:16
8837,C,29.13,710,2026-06-24 04:02:20
8838,V,10.33,960,2026-06-24 04:02:24
8839,C,87.49,350,2026-06-24 04:02:26
8840,C,94.0,410,2026-06-24 04:02:28
8841,V,98.47,50,2026-06-24 04:02:32
8842,V,29.15,480,2026-06-24 04:02:37
8843,V,42.42,190,2026-06-24 04:02:40
8844,C,87.78,820,2026-06-24 04:02:44
8845,C,23.39,950,2026-06-24 04:02:46
8846,V,57.5,30,2026-06-24 04:02:50
8847,C,26.09,170,2026-06-24 04:02:51
8848,V,43.35,390,2026-06-24 04:02:55
8849,V,64.05,580,2026-06-24 04:02:56
8850,C,65.87,630,2026-06-24 04:03:01
8851,V,77.6,380,2026-06-24 04:03:02
8852,C,88.25,210,2026-06-24 04:03:07
8853,V,24.26,970,2026-06-24 04:03:11
8854,C,57.44,440,2026-06-24 04:03:13
8855,C,69.04,440,2026-06-24 04:03:14
8856,V,99.53,50,2026-06-24 04:03:19
8857,V,32.01,1000,2026-06-24 04:03:23
8858,V,63.77,640,2026-06-24 04:03:27
8859,C,30.17,290,2026-06-24 04:03:31
8860,V,10.6,150,2026-06-24 04:03:36
8861,V,23.52,790,2026-06-24 04:03:37
8862,V,40.08,230,2026-06-24 04:03:38
8863,C,46.95,850,2026-06-24 04:03:41
8864,V,60.4,810,2026-06-24 04:03:44
8865,C,80.38,530,2026-06-24 04:03:46
8866,C,36.62,860,2026-06-24 04:03:48
8867,V,28.24,450,2026-06-24 04:03:50
8868,C,58.98,580,2026-06-24 04:03:51
8869,C,47.79,60,2026-06-24 04:03:55
8870,C,36.72,900,2026-06-24 04:03:56
8871,V,94.16,270,2026-06-24 04:03:59
8872,C,38.92,600,2026-06-24 04:04:04
8873,V,63.48,140,2026-06-24 04:04:09
8874,C,70.3,600,2026-06-24 04:04:12
8875,C,52.54,910,2026-06-24 04:04:14
8876,V,69.9,800,2026-06-24 04:04:18
8877,V,80.63,60,2026-06-24 04:04:22
8878,V,35.81,120,2026-06-24 04:04:23
8879,C,58.31,650,2026-06-24 04:04:24
8880,V,38.94,530,2026-06-24 04:04:25
8881,C,98.79,270,2026-06-24 04:04:29
8882,V,46.93,900,2026-06-24 04:04:30
8883,V,80.62,190,2026-06-24 04:04:34
8884,V,40.73,30,2026-06-24 04:04:35
8885,V,75.11,140,2026-06-24 04:04:40
8886,V,69.1,980,2026-06-24 04:04:43
8887,V,19.57,210,2026-06-24 04:04:48
8888,C,90.56,460,2026-06-24 04:04:52
8889,C,34.8,180,2026-06-24 04:04:55
8890,C,25.44,820,2026-06-24 04:04:59
8891,C,17.99,710,2026-06-24 04:05:03
8892,C,78.16,380,2026-06-24 04:05:08
8893,C,23.21,250,2026-06-24 04:05:13
8894,V,20.58,840,2026-06-24 04:05:15
8895,C,87.36,140,2026-06-24 04:05:17
8896,C,10.86,90,2026-06-24 04:05:20
8897,V,28.81,580,2026-06-24 04:05:23
8898,V,74.79,970,2026-06-24 04:05:28
8899,V,37.96,610,2026-06-24 04:05:30
8900,C,20.08,140,2026-06-24 04:05:32
8901,V,49.95,70,2026-06-24 04:05:33
8902,V,29.72,430,2026-06-24 04:05:36
8903,V,47.09,440,2026-06-24 04:05:40
8904,C,29.71,970,2026-06-24 04:05:42
8905,C,84.42,220,2026-06-24 04:05:47
8906,C,60.31,300,2026-06-24 04:05:51
8907,V,69.58,570,2026-06-24 04:05:55
8908,V,94.85,680,2026-06-24 04:06:00
8909,V,33.88,840,2026-06-24 04:06:02
8910,C,24.2,810,2026-06-24 04:06:07
8911,C,67.64,260,2026-06-24 04:06:10
8912,C,36.69,870,2026-06-24 04:06:13
8913,C,72.46,400,2026-06-24 04:06:14
8914,C,12.71,750,2026-06-24 04:06:15
8915,V,68.89,40,2026-06-24 04:06:19
8916,C,47.08,690,2026-06-24 04:06:23
8917,C,98.83,530,2026-06-24 04:06:27
8918,C,72.5,780,2026-06-24 04:06:31
8919,V,35.3,20,2026-06-24 04:06:33
8920,C,83.11,610,2026-06-24 04:06:38
8921,C,25.7,40,2026-06-24 04:06:41
8922,C,77.06,950,2026-06-24 04:06:44
8923,V,89.24,860,2026-06-24 04:06:49
8924,V,39.74,150,2026-06-24 04:06:51
8925,C,73.65,390,2026-06-24 04:06:55
8926,C,23.64,960,2026-06-24 04:06:57
8927,C,66.84,960,2026-06-24 04:06:58
8928,C,93.33,720,2026-06-24 04:07:01
8929,V,15.3,560,2026-06-24 04:07:02
8930,V,58.32,280,2026-06-24 04:07:07
8931,V,72.1,820,2026-06-24 04:07:10
8932,C,38.57,470,2026-06-24 04:07:13
8933,V,45.84,100,2026-06-24 04:07:15
8934,C,49.05,80,2026-06-24 04:07:20
8935,V,90.05,730,2026-06-24 04:07:25
8936,C,56.14,290,2026-06-24 04:07:26
8937,V,64.94,460,2026-06-24 04:07:31
8938,V,66.54,160,2026-06-24 04:07:33
8939,C,16.21,870,2026-06-24 04:07:37
8940,C,74.18,480,2026-06-24 04:07:41
8941,V,39.96,500,2026-06-24 04:07:44
8942,C,76.09,450,2026-06-24 04:07:48
8943,C,42.31,250,2026-06-24 04:07:53
8944,V,87.24,230,2026-06-24 04:07:56
8945,V,46.41,170,2026-06-24 04:07:58
8946,C,46.11,460,2026-06-24 04:07:59
8947,C,26.81,210,2026-06-24 04:08:04
8948,C,60.02,800,2026-06-24 04:08:05
8949,V,22.95,830,2026-06-24 04:08:09
8950,C,12.17,710,2026-06-24 04:08:11
8951,C,74.5,900,2026-06-24 04:08:15
8952,C,21.72,780,2026-06-24 04:08:18
8953,C,30.4,230,2026-06-24 04:08:20
8954,V,15.87,970,2026-06-24 04:08:22
8955,C,90.02,650,2026-06-24 04:08:23
8956,C,80.46,210,2026-06-24 04:08:28
8957,V,86.16,10,2026-06-24 04:08:30
8958,C,10.03,580,2026-06-24 04:08:33
8959,C,58.46,410,2026-06-24 04:08:38
8960,C,75.88,400,2026-06-24 04:08:39
8961,C,55.72,120,2026-06-24 04:08:42
8962,C,21.84,880,2026-06-24 04:08:43
8963,V,21.69,1000,2026-06-24 04:08:46
8964,C,28.94,690,2026-06-24 04:08:50
8965,V,67.66,450,2026-06-24 04:08:52
8966,C,94.21,780,2026-06-24 04:08:57
8967,V,89.43,300,2026-06-24 04:09:01
8968,C,83.64,960,2026-06-24 04:09:05
8969,V,53.48,310,2026-06-24 04:09:09
8970,V,39.64,330,2026-06-24 04:09:14
8971,V,39.2,170,2026-06-24 04:09:19
8972,C,41.36,120,2026-06-24 04:09:24
8973,C,96.39,890,2026-06-24 04:09:28
8974,V,34.33,850,2026-06-24 04:09:29
8975,C,63.68,700,2026-06-24 04:09:32
8976,V,84.83,800,2026-06-24 04:09:36
8977,V,61.7,800,2026-06-24 04:09:37
8978,V,76.13,80,2026-06-24 04:09:40
8979,C,42.42,40,2026-06-24 04:09:42
8980,V,22.99,840,2026-06-24 04:09:47
8981,C,51.02,220,2026-06-24 04:09:50
8982,C,83.78,720,2026-06-24 04:09:55
8983,C,96.24,410,2026-06-24 04:09:57
8984,C,53.59,250,2026-06-24 04:10:01
8985,C,76.33,710,2026-06-24 04:10:02
8986,V,43.37,290,2026-06-24 04:10:06
8987,V,42.26,660,2026-06-24 04:10:11
8988,V,93.92,990,2026-06-24 04:10:14
8989,V,13.13,90,2026-06-24 04:10:18
8990,V,50.4,360,2026-06-24 04:10:23
8991,V,67.27,100,2026-06-24 04:10:28
8992,V,88.22,830,2026-06-24 04:10:33
8993,V,49.97,690,2026-06-24 04:10:37
8994,C,36.56,320,2026-06-24 04:10:41
8995,C,13.93,770,2026-06-24 04:10:46
8996,C,28.16,790,2026-06-24 04:10:50
8997,V,79.94,530,2026-06-24 04:10:53
8998,V,52.14,720,2026-06-24 04:10:55
8999,C,84.42,840,2026-06-24 04:10:56
9000,V,88.92,150,2026-06-24 04:11:00
9001,C,39.72,480,2026-06-24 04:11:04
9002,V,66.3,210,2026-06-24 04:11:06
9003,V,99.02,470,2026-06-24 04:11:10
9004,V,75.97,630,2026-06-24 04:11:15
9005,C,56.61,30,2026-06-24 04:11:19
9006,C,49.61,30,2026-06-24 04:11:21
9007,C,90.64,530,2026-06-24 04:11:25
9008,V,30.85,890,2026-06-24 04:11:28
9009,V,26.45,120,2026-06-24 04:11:30
9010,V,95.46,690,2026-06-24 04:11:33
9011,V,12.49,490,2026-06-24 04:11:35
9012,C,77.59,140,2026-06-24 04:11:38
9013,C,57.79,570,2026-06-24 04:11:43
9014,C,30.75,760,2026-06-24 04:11:48
9015,C,16.93,710,2026-06-24 04:11:53
9016,C,42.36,850,2026-06-24 04:11:57
9017,V,81.76,370,2026-06-24 04:12:02
9018,C,96.18,400,2026-06-24 04:12:07
9019,V,80.56,360,2026-06-24 04:12:10
9020,V,23.64,810,2026-06-24 04:12:13
9021,C,97.65,800,2026-06-24 04:12:16
9022,C,94.84,750,2026-06-24 04:12:17
9023,C,61.01,790,2026-06-24 04:12:21
9024,V,64.0,310,2026-06-24 04:12:25
9025,C,63.58,640,2026-06-24 04:12:29
9026,C,29.77,160,2026-06-24 04:12:31
9027,C,51.22,560,2026-06-24 04:12:36
9028,V,18.05,440,2026-06-24 04:12:40
9029,C,85.5,130,2026-06-24 04:12:45
9030,C,70.31,200,2026-06-24 04:12:48
9031,V,79.21,290,2026-06-24 04:12:49
9032,C,26.76,200,2026-06-24 04:12:50
9033,V,37.59,760,2026-06-24 04:12:55
9034,C,53.92,760,2026-06-24 04:12:58
9035,V,67.95,180,2026-06-24 04:13:02
9036,C,76.96,740,2026-06-24 04:13:04
9037,V,45.04,200,2026-06-24 04:13:07
9038,V,49.96,20,2026-06-24 04:13:10
9039,C,63.37,690,2026-06-24 04:13:11
9040,C,32.68,430,2026-06-24 04:13:16
9041,V,97.04,1000,2026-06-24 04:13:17
9042,C,59.38,270,2026-06-24 04:13:20
9043,C,87.2,180,2026-06-24 04:13:21
9044,C,19.77,420,2026-06-24 04:13:23
9045,C,50.08,590,2026-06-24 04:13:24
9046,C,99.12,820,2026-06-24 04:13:25
9047,C,95.14,900,2026-06-24 04:13:26
9048,V,51.37,810,2026-06-24 04:13:31
9049,C,92.42,160,2026-06-24 04:13:34
9050,C,79.81,630,2026-06-24 04:13:38
9051,C,43.66,150,2026-06-24 04:13:40
9052,V,44.35,950,2026-06-24 04:13:43
9053,V,18.71,350,2026-06-24 04:13:46
9054,V,67.69,920,2026-06-24 04:13:49
9055,V,82.84,150,2026-06-24 04:13:53
9056,C,78.87,550,2026-06-24 04:13:54
9057,C,64.8,740,2026-06-24 04:13:56
9058,C,15.32,690,2026-06-24 04:13:58
9059,C,72.32,100,2026-06-24 04:14:02
9060,V,10.64,710,2026-06-24 04:14:06
9061,V,17.47,920,2026-06-24 04:14:08
9062,C,57.25,900,2026-06-24 04:14:13
9063,C,70.19,560,2026-06-24 04:14:15
9064,C,12.82,660,2026-06-24 04:14:19
9065,V,33.21,460,2026-06-24 04:14:22
9066,C,44.12,360,2026-06-24 04:14:23
9067,V,79.0,270,2026-06-24 04:14:26
9068,C,24.11,900,2026-06-24 04:14:29
9069,C,62.24,820,2026-06-24 04:14:31
9070,V,71.36,490,2026-06-24 04:14:35
9071,V,80.14,630,2026-06-24 04:14:39
9072,C,34.9,190,2026-06-24 04:14:40
9073,V,72.13,920,2026-06-24 04:14:42
9074,V,88.26,160,2026-06-24 04:14:44
9075,C,19.51,470,2026-06-24 04:14:45
9076,V,32.04,510,2026-06-24 04:14:48
9077,V,71.22,390,2026-06-24 04:14:52
9078,C,65.76,280,2026-06-24 04:14:55
9079,V,91.83,20,2026-06-24 04:14:57
9080,C,94.2,810,2026-06-24 04:14:59
9081,C,70.63,240,2026-06-24 04:15:00
9082,C,21.58,80,2026-06-24 04:15:04
9083,C,48.22,690,2026-06-24 04:15:07
9084,C,45.17,660,2026-06-24 04:15:10
9085,V,33.99,260,2026-06-24 04:15:12
9086,C,91.3,130,2026-06-24 04:15:16
9087,V,51.66,830,2026-06-24 04:15:21
9088,V,32.29,380,2026-06-24 04:15:23
9089,C,73.88,720,2026-06-24 04:15:27
9090,C,86.24,290,2026-06-24 04:15:28
9091,V,46.51,390,2026-06-24 04:15:30
9092,V,22.77,370,2026-06-24 04:15:34
9093,V,84.05,930,2026-06-24 04:15:37
9094,C,99.79,380,2026-06-24 04:15:40
9095,V,85.48,110,2026-06-24 04:15:43
9096,V,85.14,620,2026-06-24 04:15:47
9097,V,56.18,960,2026-06-24 04:15:51
9098,C,93.55,540,2026-06-24 04:15:52
9099,V,55.68,570,2026-06-24 04:15:54
9100,C,21.19,810,2026-06-24 04:15:55
9101,V,94.93,740,2026-06-24 04:15:57
9102,C,51.54,360,2026-06-24 04:15:59
9103,C,10.31,440,2026-06-24 04:16:02
9104,C,46.93,480,2026-06-24 04:16:07
9105,V,69.77,510,2026-06-24 04:16:11
9106,C,89.05,910,2026-06-24 04:16:14
9107,C,53.67,140,2026-06-24 04:16:15
9108,C,97.71,790,2026-06-24 04:16:17
9109,C,78.69,60,2026-06-24 04:16:19
9110,V,75.23,490,2026-06-24 04:16:22
9111,C,39.49,260,2026-06-24 04:16:27
9112,C,73.86,520,2026-06-24 04:16:32
9113,C,51.3,420,2026-06-24 04:16:35
9114,V,63.59,980,2026-06-24 04:16:36
9115,V,26.33,970,2026-06-24 04:16:40
9116,V,24.86,20,2026-06-24 04:16:43
9117,C,22.18,670,2026-06-24 04:16:44
9118,V,25.3,480,2026-06-24 04:16:45
9119,C,18.32,440,2026-06-24 04:16:48
9120,V,41.98,70,2026-06-24 04:16:52
9121,V,23.65,120,2026-06-24 04:16:54
9122,V,55.39,820,2026-06-24 04:16:59
9123,C,45.92,780,2026-06-24 04:17:04
9124,V,73.57,680,2026-06-24 04:17:05
9125,V,80.31,590,2026-06-24 04:17:09
9126,V,69.71,360,2026-06-24 04:17:12
9127,V,41.42,930,2026-06-24 04:17:14
9128,C,71.57,530,2026-06-24 04:17:19
9129,C,98.29,110,2026-06-24 04:17:21
9130,C,32.24,560,2026-06-24 04:17:23
9131,V,39.36,300,2026-06-24 04:17:24
9132,C,34.64,470,2026-06-24 04:17:26
9133,V,21.27,250,2026-06-24 04:17:29
9134,V,39.16,90,2026-06-24 04:17:32
9135,V,35.21,850,2026-06-24 04:17:33
9136,V,63.37,380,2026-06-24 04:17:34
9137,V,72.66,420,2026-06-24 04:17:36
9138,V,22.49,220,2026-06-24 04:17:39
9139,V,58.93,70,2026-06-24 04:17:43
9140,V,51.02,490,2026-06-24 04:17:44
9141,V,20.59,910,2026-06-24 04:17:45
9142,C,63.76,690,2026-06-24 04:17:50
9143,C,63.58,360,2026-06-24 04:17:54
9144,C,50.87,150,2026-06-24 04:17:55
9145,V,90.79,640,2026-06-24 04:18:00
9146,V,90.02,590,2026-06-24 04:18:03
9147,V,16.7,590,2026-06-24 04:18:08
9148,V,99.73,450,2026-06-24 04:18:12
9149,V,54.67,720,2026-06-24 04:18:15
9150,V,48.96,510,2026-06-24 04:18:17
9151,C,78.63,840,2026-06-24 04:18:20
9152,V,76.45,100,2026-06-24 04:18:24
9153,V,28.53,170,2026-06-24 04:18:25
9154,C,55.89,270,2026-06-24 04:18:29
9155,C,71.64,750,2026-06-24 04:18:34
9156,C,48.96,10,2026-06-24 04:18:39
9157,V,44.52,140,2026-06-24 04:18:40
9158,V,67.58,520,2026-06-24 04:18:41
9159,C,70.34,550,2026-06-24 04:18:42
9160,C,46.02,700,2026-06-24 04:18:43
9161,C,58.24,920,2026-06-24 04:18:47
9162,C,62.29,710,2026-06-24 04:18:48
9163,V,27.59,320,2026-06-24 04:18:52
9164,V,82.11,370,2026-06-24 04:18:57
9165,C,98.46,10,2026-06-24 04:19:01
9166,V,17.89,20,2026-06-24 04:19:06
9167,C,25.17,990,2026-06-24 04:19:07
9168,C,18.24,300,2026-06-24 04:19:08
9169,C,56.52,420,2026-06-24 04:19:12
9170,C,31.7,290,2026-06-24 04:19:15
9171,C,52.53,60,2026-06-24 04:19:17
9172,V,37.55,360,2026-06-24 04:19:19
9173,C,86.22,990,2026-06-24 04:19:21
9174,C,57.85,250,2026-06-24 04:19:22
9175,C,89.11,610,2026-06-24 04:19:26
9176,C,86.16,840,2026-06-24 04:19:29
9177,V,70.63,450,2026-06-24 04:19:33
9178,C,60.97,500,2026-06-24 04:19:36
9179,C,39.98,760,2026-06-24 04:19:37
9180,V,55.67,200,2026-06-24 04:19:40
9181,V,68.96,180,2026-06-24 04:19:44
9182,V,40.5,750,2026-06-24 04:19:49
9183,V,96.92,300,2026-06-24 04:19:51
9184,V,88.89,960,2026-06-24 04:19:55
9185,C,54.51,200,2026-06-24 04:19:56
9186,C,73.06,980,2026-06-24 04:19:57
9187,C,96.1,280,2026-06-24 04:20:02
9188,C,38.53,710,2026-06-24 04:20:03
9189,V,20.49,930,2026-06-24 04:20:04
9190,V,30.88,580,2026-06-24 04:20:09
9191,C,27.39,80,2026-06-24 04:20:14
9192,V,21.65,530,2026-06-24 04:20:19
9193,V,39.54,730,2026-06-24 04:20:23
9194,V,62.49,960,2026-06-24 04:20:24
9195,C,68.5,940,2026-06-24 04:20:28
9196,C,65.18,650,2026-06-24 04:20:31
9197,C,74.47,300,2026-06-24 04:20:33
9198,V,38.09,900,2026-06-24 04:20:34
9199,V,41.27,220,2026-06-24 04:20:38
9200,V,74.42,750,2026-06-24 04:20:41
9201,C,35.86,510,2026-06-24 04:20:46
9202,V,41.5,370,2026-06-24 04:20:51
9203,C,85.26,280,2026-06-24 04:20:55
9204,C,60.14,920,2026-06-24 04:20:59
9205,C,52.6,230,2026-06-24 04:21:00
9206,V,33.69,840,2026-06-24 04:21:05
9207,C,57.56,1000,2026-06-24 04:21:06
9208,C,36.66,460,2026-06-24 04:21:07
9209,C,59.51,720,2026-06-24 04:21:09
9210,V,33.76,970,2026-06-24 04:21:14
9211,V,74.18,40,2026-06-24 04:21:18
9212,C,18.7,330,2026-06-24 04:21:23
9213,C,86.54,680,2026-06-24 04:21:25
9214,V,69.87,950,2026-06-24 04:21:27
9215,C,92.74,690,2026-06-24 04:21:29
9216,C,93.24,730,2026-06-24 04:21:30
9217,V,78.79,510,2026-06-24 04:21:34
9218,C,86.12,250,2026-06-24 04:21:35
9219,V,89.53,890,2026-06-24 04:21:36
9220,V,36.63,450,2026-06-24 04:21:39
9221,C,94.63,40,2026-06-24 04:21:42
9222,C,13.82,70,2026-06-24 04:21:45
9223,C,17.05,840,2026-06-24 04:21:48
9224,C,73.95,300,2026-06-24 04:21:50
9225,C,69.49,980,2026-06-24 04:21:55
9226,V,20.49,140,2026-06-24 04:21:56
9227,V,34.26,540,2026-06-24 04:21:58
9228,V,69.13,920,2026-06-24 04:22:02
9229,V,19.65,950,2026-06-24 04:22:05
9230,V,76.97,290,2026-06-24 04:22:06
9231,V,20.93,790,2026-06-24 04:22:11
9232,V,57.04,750,2026-06-24 04:22:13
9233,V,50.8,900,2026-06-24 04:22:14
9234,V,66.19,800,2026-06-24 04:22:17
9235,V,17.05,600,2026-06-24 04:22:18
9236,C,85.67,340,2026-06-24 04:22:20
9237,V,92.35,800,2026-06-24 04:22:25
9238,V,95.33,860,2026-06-24 04:22:30
9239,V,20.45,210,2026-06-24 04:22:33
9240,V,77.96,740,2026-06-24 04:22:37
9241,C,39.89,70,2026-06-24 04:22:40
9242,C,13.67,510,2026-06-24 04:22:45
9243,C,56.75,840,2026-06-24 04:22:48
9244,C,80.0,900,2026-06-24 04:22:53
9245,C,60.81,190,2026-06-24 04:22:58
9246,V,24.8,350,2026-06-24 04:23:03
9247,V,44.88,140,2026-06-24 04:23:06
9248,C,44.88,240,2026-06-24 04:23:07
9249,V,10.08,220,2026-06-24 04:23:09
9250,C,47.85,120,2026-06-24 04:23:12
9251,V,41.49,610,2026-06-24 04:23:16
9252,V,88.36,130,2026-06-24 04:23:20
9253,C,84.77,370,2026-06-24 04:23:22
9254,C,39.46,470,2026-06-24 04:23:27
9255,C,57.42,390,2026-06-24 04:23:31
9256,V,84.83,840,2026-06-24 04:23:32
9257,V,86.62,220,2026-06-24 04:23:33
9258,V,91.88,260,2026-06-24 04:23:34
9259,C,38.24,750,2026-06-24 04:23:35
9260,V,86.47,420,2026-06-24 04:23:39
9261,V,85.23,390,2026-06-24 04:23:44
9262,C,54.64,150,2026-06-24 04:23:49
9263,V,51.62,910,2026-06-24 04:23:52
9264,C,73.08,630,2026-06-24 04:23:56
9265,C,30.29,970,2026-06-24 04:24:01
9266,C,89.9,320,2026-06-24 04:24:04
9267,C,15.06,630,2026-06-24 04:24:09
9268,C,85.04,890,2026-06-24 04:24:11
9269,V,36.72,540,2026-06-24 04:24:16
9270,V,89.82,390,2026-06-24 04:24:20
9271,V,95.63,720,2026-06-24 04:24:23
9272,V,40.12,320,2026-06-24 04:24:28
9273,C,86.28,320,2026-06-24 04:24:31
9274,V,29.15,790,2026-06-24 04:24:36
9275,C,68.27,380,2026-06-24 04:24:37
9276,V,54.14,930,2026-06-24 04:24:39
9277,V,74.23,860,2026-06-24 04:24:44
9278,V,25.33,130,2026-06-24 04:24:49
9279,V,81.73,830,2026-06-24 04:24:54
9280,C,45.14,650,2026-06-24 04:24:58
9281,C,17.32,470,2026-06-24 04:25:00
9282,V,87.26,900,2026-06-24 04:25:02
9283,C,24.89,530,2026-06-24 04:25:06
9284,C,66.54,430,2026-06-24 04:25:09
9285,V,90.45,990,2026-06-24 04:25:13
9286,V,82.94,700,2026-06-24 04:25:16
9287,C,25.44,840,2026-06-24 04:25:17
9288,C,64.19,420,2026-06-24 04:25:22
9289,V,18.03,460,2026-06-24 04:25:27
9290,V,43.28,540,2026-06-24 04:25:30
9291,V,19.11,340,2026-06-24 04:25:31
9292,C,20.39,520,2026-06-24 04:25:32
9293,C,42.22,730,2026-06-24 04:25:36
9294,V,83.19,210,2026-06-24 04:25:39
9295,V,81.76,580,2026-06-24 04:25:42
9296,C,73.34,50,2026-06-24 04:25:44
9297,V,21.44,410,2026-06-24 04:25:48
9298,C,56.9,310,2026-06-24 04:25:50
